Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
1,0,19,0,0.0,10.0,Enrolled
1,0,40,0,10.5,10.666666666666700,Dropout
1,1,18,0,0.0,0.0,Graduate
1,1,46,0,0.0,0.0,Dropout
1,0,37,0,0.0,0.0,Dropout
1,0,31,0,0.0,0.0,Dropout
1,0,34,0,13.333333333333300,12.4,Graduate
1,1,18,0,0.0,0.0,Dropout
1,1,18,0,13.571428571428600,14.333333333333300,Graduate
1,1,19,0,12.833333333333300,11.166666666666700,Graduate
1,0,40,0,10.25,11.2,Dropout
1,0,25,0,0.0,0.0,Dropout
1,0,20,0,14.5,13.333333333333300,Dropout
1,0,20,0,15.8,13.714285714285700,Enrolled
1,0,43,0,0.0,0.0,Dropout
1,0,18,0,12.5,14.666666666666700,Enrolled
1,0,35,0,11.666666666666700,11.5,Graduate
1,0,23,0,13.0,13.0,Graduate
1,0,19,0,12.12142857142860,11.50625,Graduate
1,1,21,0,14.22222222222220,13.75,Graduate
1,0,19,0,12.5,13.25,Enrolled
1,0,20,0,12.166666666666700,15.285714285714300,Graduate
1,1,30,0,0.0,0.0,Dropout
1,0,44,0,12.666666666666700,11.5,Graduate
1,0,19,0,13.614285714285700,13.614285714285700,Graduate
1,0,22,0,12.857142857142900,14.3,Graduate
1,0,18,0,14.0,14.2,Graduate
1,1,21,0,14.75,11.8,Graduate
1,0,18,0,0.0,0.0,Dropout
1,0,18,0,13.625,14.285714285714300,Graduate
1,0,19,0,0.0,0.0,Graduate
1,0,21,0,11.8,11.875,Dropout
1,0,31,0,15.125,14.6,Graduate
1,0,21,0,11.5,10.5,Dropout
1,0,24,0,10.0,11.0,Enrolled
1,0,27,0,0.0,0.0,Dropout
1,0,20,0,10.333333333333300,12.8,Graduate
1,0,22,0,0.0,11.666666666666700,Enrolled
1,1,19,0,12.0,12.5,Enrolled
1,0,19,0,13.833333333333300,14.5,Graduate
1,0,23,0,12.153846153846200,11.909090909090900,Enrolled
1,0,18,0,14.0,13.666666666666700,Graduate
1,0,29,0,16.5,13.8,Enrolled
1,0,29,0,18.0,13.333333333333300,Dropout
1,0,20,0,11.285714285714300,11.77777777777780,Enrolled
1,1,19,0,0.0,0.0,Graduate
1,0,22,0,0.0,0.0,Enrolled
1,0,20,0,14.0,12.0,Enrolled
1,0,24,0,13.75,12.0,Enrolled
1,0,21,0,13.25,11.0,Dropout
1,1,25,0,14.25,14.75,Graduate
1,0,32,0,0.0,0.0,Dropout
1,0,26,0,11.25,11.333333333333300,Dropout
1,1,18,0,13.5,12.5,Graduate
1,1,19,0,12.666666666666700,12.857142857142900,Graduate
1,1,19,0,15.166666666666700,12.333333333333300,Graduate
1,0,27,0,13.166666666666700,15.142857142857100,Dropout
1,0,21,0,11.8,11.444444444444400,Enrolled
1,0,20,0,11.5,0.0,Enrolled
1,0,21,0,14.5,11.333333333333300,Graduate
1,0,22,0,13.4,10.666666666666700,Enrolled
1,0,19,0,0.0,0.0,Graduate
1,1,18,0,10.8,12.5,Dropout
1,0,28,0,0.0,0.0,Dropout
1,0,25,0,11.428571428571400,12.0,Dropout
1,0,25,0,12.5,11.6,Dropout
1,0,18,0,13.5,12.333333333333300,Enrolled
1,0,26,0,0.0,0.0,Dropout
1,1,18,0,12.75,11.5,Graduate
1,0,22,0,11.333333333333300,12.333333333333300,Enrolled
1,0,25,0,0.0,0.0,Dropout
1,0,19,0,11.4,12.4,Enrolled
1,0,19,0,14.428571428571400,14.571428571428600,Graduate
1,0,19,0,12.492857142857100,11.7125,Graduate
1,0,45,0,11.5,11.0,Dropout
1,0,52,0,11.2,12.8,Graduate
1,0,20,0,12.0,11.0,Dropout
1,0,19,0,15.885714285714300,15.885714285714300,Graduate
1,0,21,0,12.94,11.58,Dropout
1,0,35,0,14.0,14.166666666666700,Graduate
1,0,36,0,0.0,0.0,Graduate
1,0,47,0,0.0,0.0,Dropout
1,0,22,0,0.0,0.0,Dropout
1,0,41,0,11.25,11.0,Dropout
1,0,26,0,0.0,0.0,Dropout
0,0,51,0,11.25,0.0,Dropout
0,0,43,0,10.666666666666700,12.5,Enrolled
0,0,41,0,11.8,10.666666666666700,Graduate
1,0,23,0,11.625,11.181818181818200,Graduate
1,0,22,0,0.0,0.0,Dropout
1,1,25,0,10.25,11.25,Dropout
1,0,25,0,10.8,11.357142857142900,Graduate
1,1,22,0,12.545454545454500,12.666666666666700,Graduate
1,0,24,1,13.571428571428600,13.4,Enrolled
1,0,47,0,0.0,0.0,Dropout
1,0,41,0,0.0,0.0,Dropout
1,0,43,0,14.77777777777780,12.2,Graduate
1,0,29,0,0.0,0.0,Dropout
1,0,30,0,0.0,0.0,Dropout
1,0,26,0,0.0,0.0,Dropout
1,0,27,0,0.0,0.0,Dropout
1,1,36,0,11.4,11.6,Graduate
1,0,29,0,11.666666666666700,10.857142857142900,Dropout
1,0,35,0,11.285714285714300,13.0,Dropout
1,1,18,0,11.5,12.6,Graduate
1,1,24,0,16.0,16.0,Graduate
1,1,18,0,12.5,12.666666666666700,Dropout
1,0,18,0,12.0,13.0,Enrolled
1,0,21,0,0.0,11.666666666666700,Enrolled
1,0,21,0,13.0,12.6,Graduate
1,0,32,0,13.714285714285700,12.083333333333300,Graduate
1,1,22,0,12.333333333333300,12.5,Dropout
1,0,32,0,12.727272727272700,12.7,Dropout
1,0,35,0,14.0,0.0,Dropout
1,0,23,0,0.0,0.0,Dropout
1,0,39,0,11.4,11.0,Enrolled
1,0,35,0,0.0,10.0,Dropout
1,0,32,0,18.875,17.692307692307700,Graduate
1,0,20,0,0.0,0.0,Dropout
1,0,34,0,11.333333333333300,12.6,Enrolled
1,0,44,0,13.5,16.2,Dropout
1,0,53,0,15.0,10.0,Graduate
1,0,28,0,0.0,0.0,Dropout
1,0,31,0,14.22222222222220,12.8,Dropout
1,0,18,0,0.0,0.0,Enrolled
1,0,44,0,12.0,0.0,Dropout
1,0,19,0,12.6,12.0,Graduate
1,0,21,1,15.083333333333300,13.083333333333300,Enrolled
1,1,18,0,0.0,0.0,Dropout
1,0,20,0,14.5,15.3,Graduate
1,0,55,0,14.5,13.5,Graduate
1,0,27,0,10.0,13.0,Enrolled
1,0,19,0,0.0,0.0,Dropout
1,0,18,0,11.6,13.2,Graduate
1,0,43,0,11.75,0.0,Dropout
1,0,18,0,0.0,0.0,Dropout
1,0,18,0,0.0,0.0,Dropout
1,1,20,0,0.0,0.0,Dropout
1,0,29,0,11.25,11.8,Dropout
1,0,44,0,11.571428571428600,0.0,Dropout
1,0,18,0,10.0,16.0,Enrolled
1,1,20,0,13.833333333333300,12.3,Enrolled
1,0,20,0,12.75,12.666666666666700,Dropout
1,0,36,0,0.0,0.0,Dropout
1,0,19,0,11.6,11.0,Enrolled
1,0,29,0,0.0,0.0,Dropout
1,0,18,0,11.25,10.333333333333300,Dropout
1,0,24,0,0.0,0.0,Dropout
1,0,20,0,14.333333333333300,15.0,Graduate
1,0,45,0,0.0,0.0,Dropout
1,1,28,0,13.5,13.5,Graduate
1,0,23,0,12.666666666666700,12.2,Enrolled
1,0,18,0,12.444285714285700,11.347142857142900,Graduate
1,0,23,0,10.666666666666700,11.333333333333300,Dropout
1,0,22,0,0.0,0.0,Enrolled
1,1,22,0,12.666666666666700,12.4,Graduate
1,0,33,0,13.2,14.833333333333300,Graduate
1,0,21,0,12.7,12.181818181818200,Graduate
1,0,45,0,14.833333333333300,14.8,Graduate
1,0,44,0,11.5,12.0,Dropout
1,0,42,0,0.0,0.0,Dropout
1,0,20,0,0.0,0.0,Dropout
1,0,20,0,12.666666666666700,12.5,Enrolled
1,1,20,0,14.714285714285700,12.5,Graduate
1,0,20,0,13.666666666666700,10.25,Enrolled
1,0,19,0,10.8,13.5,Enrolled
1,0,26,0,10.5,10.428571428571400,Dropout
1,0,31,0,15.0,12.5,Graduate
1,1,19,0,12.666666666666700,14.0,Graduate
1,0,28,0,13.166666666666700,13.666666666666700,Graduate
1,1,20,0,0.0,0.0,Graduate
0,0,43,0,13.0,12.5,Graduate
1,1,25,1,0.0,0.0,Dropout
0,0,40,0,10.0,15.0,Dropout
0,0,20,1,13.333333333333300,13.375,Graduate
0,0,46,0,12.333333333333300,13.333333333333300,Graduate
0,0,26,0,13.181818181818200,11.642857142857100,Graduate
0,1,34,0,12.513333333333300,13.071428571428600,Graduate
0,0,19,0,0.0,0.0,Dropout
0,1,18,0,13.585714285714300,13.585714285714300,Graduate
0,0,18,0,11.155555555555600,11.425,Graduate
1,1,37,0,11.857142857142900,12.0,Graduate
1,1,23,0,0.0,0.0,Graduate
1,0,26,0,14.0,13.615384615384600,Graduate
0,0,18,1,12.0,0.0,Dropout
0,0,18,1,11.575,12.420000000000000,Enrolled
0,0,19,0,13.198571428571400,13.0625,Graduate
0,0,18,1,13.5,12.0,Graduate
0,0,19,0,13.333333333333300,12.8,Dropout
1,0,20,1,14.25,10.0,Enrolled
0,1,22,0,12.166666666666700,12.0,Graduate
0,1,18,0,12.214285714285700,12.214285714285700,Graduate
0,1,18,0,12.666666666666700,13.0,Graduate
0,1,18,0,12.285714285714300,13.5,Graduate
0,1,18,0,13.0,13.0,Graduate
0,0,18,0,12.142857142857100,11.166666666666700,Graduate
0,1,19,0,13.875714285714300,13.085714285714300,Graduate
0,0,20,0,0.0,0.0,Dropout
0,1,19,0,11.666666666666700,0.0,Dropout
0,0,18,0,13.153846153846200,11.0,Graduate
0,1,18,0,14.5,12.833333333333300,Dropout
0,1,18,0,14.44142857142860,13.65625,Graduate
0,0,18,0,15.166666666666700,14.285714285714300,Graduate
0,1,18,0,11.6,12.625,Graduate
0,0,18,0,11.666666666666700,12.333333333333300,Graduate
0,1,20,0,12.625,13.2,Graduate
0,1,19,0,12.666666666666700,11.0,Graduate
0,1,18,0,12.833333333333300,13.0,Enrolled
0,1,19,0,11.857142857142900,13.142857142857100,Graduate
0,0,19,0,11.4,10.75,Enrolled
0,0,19,1,14.857142857142900,15.142857142857100,Enrolled
0,0,19,0,14.714285714285700,15.833333333333300,Graduate
0,0,20,1,13.5,13.0,Graduate
0,1,18,0,11.5,12.4,Graduate
0,0,33,0,14.0,0.0,Dropout
0,1,19,0,12.833333333333300,0.0,Dropout
0,1,18,0,13.428571428571400,14.75,Graduate
0,0,19,0,0.0,0.0,Dropout
0,0,19,0,11.666666666666700,11.5,Enrolled
0,0,18,0,16.0,14.333333333333300,Graduate
0,0,20,0,13.833333333333300,11.833333333333300,Graduate
0,0,19,0,13.2325,13.2325,Graduate
1,1,18,0,14.0,14.166666666666700,Graduate
1,1,19,0,10.0,0.0,Dropout
0,0,25,1,13.333333333333300,12.272727272727300,Graduate
0,1,20,0,12.5,14.333333333333300,Enrolled
0,0,19,0,12.5,11.5,Graduate
1,0,33,0,10.5,0.0,Dropout
1,0,18,0,10.666666666666700,11.333333333333300,Enrolled
1,0,18,0,10.5,10.5,Enrolled
0,0,19,1,12.0,11.4,Graduate
0,0,18,0,0.0,0.0,Enrolled
0,0,19,0,11.5,10.666666666666700,Enrolled
0,0,18,0,14.0,13.5,Dropout
0,0,18,0,13.5,12.6,Graduate
0,0,18,0,13.07375,13.07375,Graduate
0,0,37,0,10.75,0.0,Dropout
0,0,20,0,12.0,0.0,Enrolled
0,1,20,1,14.0,13.333333333333300,Graduate
1,0,21,1,12.333333333333300,13.428571428571400,Graduate
0,1,18,0,13.464285714285700,14.788888888888900,Graduate
0,0,26,0,10.666666666666700,11.2,Enrolled
0,0,41,0,11.6,12.2,Enrolled
0,1,18,0,13.666666666666700,14.666666666666700,Graduate
0,0,18,0,14.4025,14.4025,Graduate
0,0,31,0,15.46875,16.3875,Graduate
0,0,23,0,12.625,14.166666666666700,Graduate
0,0,19,0,14.983333333333300,14.983333333333300,Graduate
0,1,20,0,15.0,13.0,Graduate
0,0,40,0,15.88888888888890,14.142857142857100,Graduate
0,0,32,0,11.5,11.0,Dropout
0,0,24,0,10.5,10.0,Dropout
0,0,18,0,13.983333333333300,13.983333333333300,Graduate
0,0,18,0,13.0,12.833333333333300,Graduate
0,1,18,0,13.666666666666700,13.0,Graduate
0,0,27,0,0.0,0.0,Dropout
0,0,18,0,14.4,15.4,Graduate
0,0,26,0,12.0,11.25,Enrolled
0,0,19,0,14.166666666666700,13.666666666666700,Graduate
0,0,19,0,12.2,12.0,Graduate
0,0,21,0,12.0,12.666666666666700,Enrolled
0,0,24,0,10.5,11.0,Enrolled
0,0,20,0,12.333333333333300,10.5,Dropout
0,0,18,0,12.2,12.2,Enrolled
0,0,30,0,0.0,0.0,Dropout
0,0,22,0,11.5,13.166666666666700,Enrolled
0,0,21,0,10.88888888888890,11.615384615384600,Graduate
0,0,26,0,12.166666666666700,11.675,Dropout
0,0,23,0,10.0,12.0,Enrolled
0,1,18,0,12.666666666666700,12.166666666666700,Graduate
0,0,21,0,11.4,12.2,Dropout
0,1,18,0,0.0,0.0,Dropout
0,0,21,0,13.0,12.0,Enrolled
0,0,18,0,13.4,12.0,Enrolled
0,1,19,0,13.5,12.8,Dropout
0,0,22,0,12.25,11.333333333333300,Enrolled
0,0,19,0,12.285714285714300,12.833333333333300,Graduate
0,0,19,0,0.0,0.0,Dropout
0,0,19,0,10.5,13.0,Dropout
0,0,27,0,14.0,12.0,Graduate
0,0,22,0,14.2,12.2,Graduate
0,0,18,0,13.0,13.142857142857100,Dropout
0,0,20,0,11.0,12.75,Graduate
0,0,34,0,11.0,10.0,Dropout
0,0,18,0,12.385714285714300,13.755555555555600,Graduate
1,0,20,0,14.75,12.25,Graduate
0,0,20,1,16.166666666666700,15.833333333333300,Graduate
1,0,25,0,0.0,0.0,Dropout
1,0,18,0,12.4,13.0,Dropout
1,0,18,0,11.6,13.0,Dropout
0,1,18,0,12.2,0.0,Dropout
0,1,19,0,11.0,12.8,Graduate
0,1,19,0,12.333333333333300,12.4,Dropout
0,1,21,0,14.833333333333300,12.571428571428600,Graduate
0,0,29,0,11.555555555555600,11.9,Enrolled
0,1,20,0,12.0,11.833333333333300,Graduate
0,1,21,0,12.727272727272700,12.6,Graduate
0,0,34,1,10.5,11.0,Dropout
0,0,20,1,12.333333333333300,12.0,Graduate
1,0,24,0,0.0,12.0,Dropout
1,0,18,0,14.842857142857100,14.38888888888890,Graduate
1,0,19,0,12.2,12.2,Enrolled
1,1,18,0,10.8,11.75,Enrolled
1,0,28,0,12.75,14.333333333333300,Enrolled
1,0,28,0,11.0,12.0,Dropout
1,0,20,0,10.75,0.0,Dropout
1,0,22,0,12.55375,12.55375,Graduate
1,0,19,0,12.665714285714300,12.665714285714300,Graduate
1,0,20,0,12.714285714285700,13.0,Enrolled
1,0,26,0,11.75,0.0,Dropout
1,0,21,0,11.0,0.0,Dropout
1,0,18,0,0.0,0.0,Graduate
1,0,18,0,13.4,12.2,Graduate
1,0,22,0,12.578947368421100,12.117647058823500,Graduate
1,0,36,0,0.0,0.0,Dropout
1,1,20,0,12.0,11.5,Graduate
1,0,20,0,12.333333333333300,0.0,Dropout
1,0,25,0,11.5,13.5,Dropout
1,0,35,0,12.8,13.833333333333300,Graduate
1,0,22,0,0.0,0.0,Dropout
1,0,26,0,13.285714285714300,12.142857142857100,Enrolled
1,0,20,0,11.8,12.0,Dropout
1,0,50,0,11.333333333333300,13.5,Dropout
1,0,20,0,12.002,12.002,Dropout
1,0,20,0,13.976666666666700,13.22222222222220,Enrolled
1,0,35,0,15.2,11.0,Dropout
1,1,19,0,13.142857142857100,14.166666666666700,Graduate
1,0,43,0,0.0,0.0,Dropout
1,0,19,0,13.867142857142900,13.867142857142900,Graduate
1,0,25,0,12.675,12.675,Graduate
1,0,19,0,0.0,0.0,Graduate
1,1,20,0,12.0,12.5,Enrolled
1,0,22,0,0.0,0.0,Dropout
1,1,19,0,11.0,12.2,Dropout
1,0,32,0,10.75,11.333333333333300,Dropout
1,0,57,0,14.2,14.166666666666700,Graduate
1,0,20,0,12.6,11.575,Dropout
1,0,38,0,0.0,0.0,Dropout
1,0,45,0,14.0,14.166666666666700,Graduate
1,0,43,0,10.0,12.25,Dropout
1,0,19,0,13.833333333333300,13.125,Graduate
1,0,49,0,11.0,11.0,Dropout
1,0,43,0,11.635714285714300,11.635714285714300,Enrolled
1,0,34,0,12.25,0.0,Dropout
1,0,18,0,12.5,11.285714285714300,Enrolled
1,0,43,0,13.8,13.666666666666700,Graduate
1,0,21,0,12.0,11.0,Dropout
1,0,40,0,11.0,12.5,Enrolled
1,1,19,0,13.75,11.555555555555600,Graduate
1,0,27,0,10.666666666666700,11.25,Enrolled
1,0,43,0,0.0,13.15,Dropout
1,0,31,0,13.833333333333300,15.4,Graduate
1,0,26,0,0.0,0.0,Enrolled
1,0,34,0,15.8,16.8,Graduate
1,0,30,0,12.52608695652170,12.52608695652170,Graduate
1,0,36,0,12.783333333333300,0.0,Dropout
1,0,46,0,0.0,10.0,Dropout
1,0,22,0,13.0,10.666666666666700,Graduate
1,0,27,0,0.0,0.0,Dropout
1,0,20,0,10.8,12.0,Enrolled
1,0,20,0,11.0,10.0,Enrolled
1,0,31,0,0.0,0.0,Dropout
1,0,20,0,0.0,0.0,Enrolled
1,0,21,0,12.0,0.0,Dropout
1,0,21,0,10.75,11.0,Dropout
1,0,19,0,11.6,13.5,Graduate
1,1,20,0,11.8,11.6,Graduate
1,0,18,0,16.0,15.166666666666700,Graduate
1,1,18,0,12.666666666666700,11.5,Graduate
1,0,30,0,14.4,13.5,Enrolled
1,0,34,0,0.0,0.0,Dropout
1,0,21,0,12.25,13.4,Enrolled
1,0,20,0,12.6,12.75,Dropout
1,0,18,0,13.4,13.4,Graduate
1,0,21,0,0.0,0.0,Dropout
1,0,26,0,10.0,0.0,Dropout
1,0,20,0,0.0,0.0,Dropout
1,0,25,0,11.25,11.2,Dropout
1,0,19,0,0.0,0.0,Enrolled
1,0,24,0,10.666666666666700,14.0,Dropout
1,0,20,0,11.75,13.4,Graduate
1,0,20,0,0.0,0.0,Dropout
0,0,18,0,12.666666666666700,14.125,Graduate
0,0,25,0,11.95,12.042857142857100,Enrolled
0,0,22,0,14.0,15.666666666666700,Graduate
0,0,41,0,0.0,0.0,Dropout
0,1,19,0,11.5,0.0,Dropout
0,0,21,0,12.0,12.8,Graduate
0,0,30,0,16.428571428571400,16.666666666666700,Dropout
0,1,21,0,13.336000000000000,13.207142857142900,Graduate
0,1,26,0,0.0,0.0,Enrolled
0,0,21,1,14.666666666666700,14.0,Graduate
0,0,18,0,14.115714285714300,14.115714285714300,Graduate
0,1,19,0,14.857142857142900,13.11111111111110,Graduate
0,1,18,0,13.833333333333300,13.714285714285700,Graduate
0,0,19,0,11.0,11.75,Enrolled
0,0,21,0,11.75,13.666666666666700,Enrolled
0,1,18,0,10.0,12.0,Dropout
0,1,24,0,12.415,12.415,Graduate
0,0,21,0,11.0,10.5,Enrolled
0,0,23,0,14.428571428571400,13.428571428571400,Graduate
0,1,18,0,14.312857142857100,14.312857142857100,Graduate
0,0,26,0,15.428571428571400,14.5,Enrolled
0,0,20,0,12.0,13.4,Graduate
0,0,18,0,13.833333333333300,13.714285714285700,Graduate
0,0,20,0,12.166666666666700,12.142857142857100,Graduate
0,0,20,0,14.014285714285700,14.014285714285700,Enrolled
0,0,18,0,10.333333333333300,13.333333333333300,Enrolled
0,1,22,0,13.2,13.6,Graduate
0,0,20,0,15.4,15.4,Graduate
0,1,19,0,13.385714285714300,15.925,Graduate
0,0,18,0,10.857142857142900,11.0,Dropout
0,0,18,0,11.333333333333300,12.0,Graduate
0,1,19,0,14.5,13.6,Graduate
0,1,19,0,14.166666666666700,12.375,Graduate
0,0,24,0,12.833333333333300,12.0,Graduate
0,0,21,0,13.333333333333300,14.5,Graduate
0,1,20,0,13.666666666666700,14.571428571428600,Graduate
0,1,28,0,10.833333333333300,11.0,Dropout
0,0,21,0,13.428571428571400,13.142857142857100,Graduate
1,0,20,0,12.401428571428600,11.808333333333300,Enrolled
1,0,36,0,0.0,0.0,Dropout
1,0,42,0,0.0,0.0,Dropout
1,0,47,0,11.5,11.6,Dropout
1,0,25,0,0.0,0.0,Dropout
1,1,25,0,14.142857142857100,13.5,Graduate
1,0,48,0,0.0,0.0,Dropout
1,1,32,0,13.8,12.8,Graduate
1,0,38,0,13.6,13.6,Dropout
1,0,37,0,11.733333333333300,11.88888888888890,Graduate
1,0,26,0,10.0,10.0,Dropout
1,0,23,0,0.0,0.0,Dropout
1,0,23,0,0.0,0.0,Enrolled
1,0,20,0,10.8,12.0,Enrolled
1,0,26,0,13.046666666666700,13.30625,Dropout
0,0,45,0,11.0,10.833333333333300,Enrolled
0,1,26,0,12.333333333333300,11.666666666666700,Enrolled
0,0,26,0,11.8,13.285714285714300,Graduate
0,0,25,0,11.0,11.25,Enrolled
0,0,18,0,13.11,13.11,Graduate
0,0,27,0,14.414285714285700,14.414285714285700,Graduate
0,0,24,0,0.0,0.0,Dropout
0,0,20,0,12.333333333333300,12.2,Graduate
0,1,18,0,0.0,10.0,Dropout
0,1,18,0,14.1,13.3125,Graduate
0,0,18,0,13.045,13.045,Graduate
1,0,19,0,12.858,12.858,Enrolled
0,1,19,0,14.2525,14.2525,Graduate
0,1,19,0,14.06,11.242857142857100,Enrolled
0,0,18,0,15.075714285714300,15.075714285714300,Graduate
0,1,18,0,0.0,0.0,Enrolled
0,0,19,0,13.75,12.6,Enrolled
0,0,23,0,13.15,13.214285714285700,Graduate
0,1,21,0,12.333333333333300,11.8,Graduate
0,1,18,0,13.778571428571400,13.122222222222200,Graduate
0,0,20,0,10.333333333333300,11.0,Dropout
0,0,23,0,11.333333333333300,11.0,Enrolled
0,0,20,0,13.2,12.666666666666700,Enrolled
0,1,18,0,13.571428571428600,12.375,Graduate
0,0,29,0,12.75,13.428571428571400,Graduate
1,0,28,0,13.0,12.0,Dropout
1,0,19,0,11.333333333333300,11.0,Enrolled
1,0,24,0,0.0,0.0,Dropout
1,1,33,0,0.0,0.0,Dropout
1,0,19,0,12.5,11.0,Dropout
1,0,19,0,14.857142857142900,14.142857142857100,Graduate
1,0,37,0,12.0,11.571428571428600,Graduate
1,1,18,0,0.0,0.0,Graduate
1,0,29,0,0.0,0.0,Enrolled
1,0,37,0,12.828571428571400,12.6875,Graduate
1,0,36,0,0.0,0.0,Dropout
1,0,19,0,13.333333333333300,14.0,Graduate
1,1,33,0,13.072857142857100,13.072857142857100,Graduate
1,0,34,0,12.0,11.0,Dropout
0,0,18,0,15.5,16.0,Graduate
0,0,20,0,0.0,0.0,Dropout
0,1,19,0,14.714285714285700,15.166666666666700,Graduate
0,0,20,0,16.714285714285700,15.333333333333300,Graduate
0,1,19,0,10.857142857142900,11.666666666666700,Graduate
0,0,19,0,11.658333333333300,12.416666666666700,Graduate
0,1,22,1,11.6,12.0,Graduate
0,0,18,0,14.625,14.142857142857100,Enrolled
0,1,18,0,12.166666666666700,12.666666666666700,Graduate
0,0,19,0,13.375,12.116666666666700,Enrolled
0,1,19,0,12.5,12.833333333333300,Graduate
0,0,31,0,12.56,12.56,Dropout
0,0,18,0,13.19,14.23125,Graduate
0,1,19,0,11.0,11.25,Graduate
0,0,18,0,0.0,0.0,Graduate
0,1,19,0,11.6,11.714285714285700,Graduate
0,0,19,0,14.266666666666700,14.266666666666700,Graduate
0,1,19,0,11.0,13.857142857142900,Enrolled
0,0,30,0,12.666666666666700,12.428571428571400,Graduate
0,0,18,0,0.0,11.0,Enrolled
0,0,18,0,12.771428571428600,12.771428571428600,Graduate
0,0,21,0,0.0,0.0,Dropout
0,1,19,0,15.5,13.571428571428600,Graduate
0,1,19,0,13.285714285714300,14.6,Enrolled
0,0,19,0,11.716666666666700,13.7,Enrolled
0,0,19,0,11.333333333333300,13.75,Dropout
0,1,19,0,13.333333333333300,13.4,Graduate
0,1,39,0,12.333333333333300,10.0,Graduate
0,0,18,0,12.333333333333300,12.833333333333300,Enrolled
0,0,20,0,0.0,0.0,Dropout
0,0,19,0,12.6,11.6,Graduate
0,0,18,0,12.6,11.0,Enrolled
0,0,34,0,14.333333333333300,12.833333333333300,Enrolled
0,0,22,0,12.0,11.0,Enrolled
0,0,24,0,14.857142857142900,13.6,Graduate
0,0,34,0,11.916666666666700,13.181818181818200,Graduate
0,0,46,0,0.0,0.0,Dropout
0,0,50,0,13.333333333333300,12.2,Enrolled
0,0,37,0,0.0,0.0,Dropout
0,0,18,0,17.0,15.5,Graduate
0,1,25,0,11.666666666666700,11.333333333333300,Enrolled
0,0,46,0,12.210526315789500,11.384615384615400,Graduate
0,1,30,0,13.0,12.857142857142900,Graduate
0,0,37,0,0.0,0.0,Dropout
0,0,50,0,10.5,11.0,Enrolled
0,0,20,0,13.571428571428600,12.714285714285700,Graduate
0,0,39,0,14.0,0.0,Dropout
0,0,53,0,0.0,0.0,Dropout
0,0,54,0,12.461538461538500,11.1,Dropout
0,0,19,0,14.4,13.0,Graduate
0,0,20,0,0.0,0.0,Dropout
0,0,18,0,14.333333333333300,14.166666666666700,Graduate
0,0,21,0,11.909090909090900,10.727272727272700,Graduate
0,0,18,0,13.714285714285700,14.375,Graduate
0,0,19,0,0.0,0.0,Dropout
0,1,18,0,13.46,12.2375,Dropout
0,0,19,0,15.0,13.333333333333300,Graduate
0,1,18,0,0.0,0.0,Dropout
0,0,19,0,13.4,12.8,Graduate
0,0,48,0,13.0,12.5,Enrolled
0,0,34,0,11.25,13.75,Graduate
0,0,18,0,12.6,11.6,Graduate
0,0,50,0,12.666666666666700,11.833333333333300,Graduate
0,0,41,0,12.333333333333300,12.105263157894700,Graduate
0,1,22,0,12.0,11.0,Dropout
0,0,43,0,16.4,16.6,Graduate
0,0,50,0,0.0,0.0,Dropout
0,0,60,0,12.75,14.75,Graduate
0,0,41,0,14.5,13.0,Enrolled
0,0,47,0,14.8,14.4,Graduate
0,0,22,0,10.36842105263160,11.5,Graduate
0,0,41,0,0.0,0.0,Dropout
0,0,28,0,10.666666666666700,11.333333333333300,Enrolled
0,0,32,0,12.692307692307700,12.384615384615400,Graduate
0,0,50,0,0.0,0.0,Dropout
0,0,53,0,11.8,11.666666666666700,Enrolled
0,0,54,1,0.0,0.0,Dropout
0,0,49,0,12.333333333333300,11.5,Enrolled
0,0,34,0,13.0,11.875,Dropout
0,0,45,0,12.5,11.666666666666700,Dropout
0,1,47,0,12.2,11.25,Graduate
0,0,22,0,11.0,11.2,Enrolled
0,0,33,0,10.0,12.0,Dropout
0,1,43,0,12.333333333333300,11.5,Graduate
0,0,54,0,14.307692307692300,15.23076923076920,Graduate
0,0,39,0,14.454545454545500,13.5,Graduate
0,0,39,0,11.0,13.2,Graduate
0,1,18,0,13.142857142857100,12.833333333333300,Graduate
0,1,19,0,13.75,11.857142857142900,Graduate
0,1,18,0,14.0,13.8,Graduate
0,0,44,0,13.75,12.5,Graduate
0,0,27,0,0.0,0.0,Dropout
0,1,18,0,13.166666666666700,12.428571428571400,Graduate
0,0,45,0,12.444444444444400,12.0,Dropout
0,0,20,0,12.666666666666700,13.0,Graduate
0,0,40,0,11.333333333333300,10.5,Graduate
0,0,40,0,11.25,12.0,Enrolled
0,0,18,0,13.6125,14.575,Graduate
0,0,21,0,12.414285714285700,12.414285714285700,Graduate
0,0,20,0,0.0,0.0,Graduate
0,0,36,0,11.5,11.4375,Enrolled
0,0,27,0,0.0,0.0,Dropout
0,0,32,1,11.0,13.125,Graduate
0,1,18,0,14.0,13.5,Graduate
0,0,37,0,12.0,12.0,Dropout
0,0,19,0,12.5,12.5,Graduate
0,1,41,0,11.333333333333300,11.333333333333300,Graduate
0,1,18,0,14.066666666666700,14.066666666666700,Graduate
0,0,21,0,13.555555555555600,13.571428571428600,Graduate
0,0,23,0,11.6,12.25,Dropout
0,0,18,0,0.0,0.0,Dropout
